"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
580,0.6,0.8,0,0.75,1,0.4,"relu",0.7,0.5,0.84201662282539,-20.6061157319303,0.327610328282572,3.35654592468247,0.19059755204823,0.460747132976921,0.2,0.645734231892307,-7.38725260073715,-0.140823277838876,2.06556356584079,0.0769050874980601,0.189152198582108,48.8
581,1,0.6,0.75,0.25,1,0.2,"relu",0.5,0.5,0.87811880074555,-18.7401660114863,0.403547927348109,4.13568797769137,0.226608243729914,0.521882119061581,0,0.658574599031372,-7.64824384073104,-0.279194310359475,1.92072180314882,0.0800676841526903,0.196806178229312,41.8
582,1,0.8,1,1,1,0.3,"relu",0.2,0,0.850637482834778,-20.4910887233871,0.328949626724196,3.05818272896993,0.17270339312664,0.464674178703249,0.2,0.651730265607505,-7.26142047218656,-0.125393100334142,1.97316892443426,0.068758154290194,0.196610364743357,43.4
583,0,0.4,0.75,1,2,0.1,"relu",0.8,0.1,0.907160666378867,-16.928864771339,0.478235660791213,5.42396014405788,0.28511905218229,0.590875844307899,0,0.648176917418118,-8.27561493185488,-0.57590668004958,1.92121321213524,0.0799253313978459,0.186629008699916,44.2
584,0.2,0.8,1,0.25,1,0.3,"relu",0,0.3,0.807882503257871,-22.6911519083374,0.245386730688197,2.16954110347489,0.136009688451559,0.388541946850655,1.6,0.623183962076679,-7.16576014746664,-0.0460098259376473,1.43660817868788,0.0546625083359694,0.159124681064379,53.2
585,0.8,1,0.25,0,2,0.4,"relu",0.9,0.7,0.776791580017132,-23.1752513787517,0.2050188709562,1.97221889482597,0.0990162756497795,0.340920942581734,1.4,0.633009259952092,-6.983763745928,-0.0191007102290865,1.48994729810356,0.0465258763019814,0.173642951155993,46.6
586,0.2,0,0.25,1,1,0.2,"relu",0.5,0.5,0.898094316176754,-17.9465451188845,0.438565643776071,4.73657684290063,0.250921721425248,0.565777825875993,0,0.655565512118718,-7.69805215175505,-0.308958949230171,2.46096601074887,0.0837641161140291,0.204768255629654,43.2
587,0.2,0.4,0.5,0,2,0.4,"relu",0.5,0.4,0.767291923096379,-23.3112202386586,0.198902160123639,1.97833876367967,0.0962929683777873,0.329091595316323,2.8,0.635823014057765,-7.01117207773293,-0.0308588413751539,1.46670921040865,0.0451129155768798,0.171920072574965,48.8
588,0.6,0,1,1,2,0.3,"relu",0.4,0.9,0.836658183058276,-21.1719523500626,0.296955736107275,2.69304534805591,0.150432204533868,0.437843332385659,0,0.648459568476349,-7.00731531324269,-0.0392363987996211,1.78878326074768,0.0635782572793873,0.196576106031,45.4
589,0.2,0.4,0.5,0,1,0.2,"relu",0.7,0.2,0.881347814321219,-18.592612641648,0.411329752340331,4.31919811372821,0.231577920558111,0.529827284287592,0,0.651366306788146,-7.62319179661028,-0.251912769625863,2.49437931740588,0.0759255858729386,0.194008499398627,43
590,0.6,0,1,0.75,2,0.3,"relu",0.4,0.9,0.820877706884226,-21.4018041524037,0.286816250237181,2.798706527218,0.15025958338598,0.414270447694183,0,0.651741758690894,-7.1334788273363,-0.0757457997532603,1.79088159630361,0.0680012825305368,0.193226142669231,42.8
591,0.6,0.4,0,1,2,0.4,"relu",0,0.8,0.806748565260988,-22.9281673911003,0.237933451338537,2.13047918519096,0.146548039928163,0.393099114212023,0,0.608967541544231,-7.28736358450922,-0.06186820328358,1.38976792793934,0.0504478470859785,0.141019837995027,54.2
592,0.6,0,0.25,0.5,1,0.4,"relu",0.2,0.6,0.815812750675083,-22.0745327961397,0.259257352105268,2.37006915805564,0.134918136568715,0.401460514261165,0.2,0.649423487000542,-7.00280808065669,-0.0277729513888697,1.78743831305118,0.0595294289820223,0.192877445769124,43.4
593,1,0,0,0.75,2,0.1,"relu",0.6,0,0.918222445701133,-15.9674801877665,0.520059355144952,7.41844218267648,0.330018339345263,0.629184019420752,0,0.643238146496412,-8.85107960059915,-0.760512738421595,2.98852029307179,0.090256462052319,0.176587271862241,46.6
