"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
110,0.2,0.8,0.25,1,0.003,2,0.3,"relu",0.9,0.2,0.859923923163663,-19.9749588954298,0.335069699432285,3.13216771882493,0.173910569278375,0.478765204765086,0,0.668101809948342,-6.94135794857408,-0.0583195616922745,1.83068630055762,0.0709200077943583,0.212541304778324,36
906,0.4,0,0.5,0.25,0.003,2,0.2,"relu",0.8,0.8,0.86580473682036,-19.0904785039418,0.374845525722106,3.70790516322324,0.207628142494882,0.495516172799337,0.2,0.667572129343351,-7.34927781621087,-0.211647064833264,3.0672790342845,0.0800361588350797,0.208618927066848,37.6
67,0.6,1,0.5,0.25,0.002,1,0.2,"relu",0.5,0.2,0.884986404507976,-18.0425048261361,0.419678751935279,4.4854865062243,0.241133493362275,0.537422983316048,0.2,0.667478854588815,-7.48450130823926,-0.284172052778506,2.55840056979143,0.0907742765876971,0.221806721653565,36.6
576,0.8,0.6,0.5,1,0.002,2,0.2,"relu",0.4,0.8,0.865562054602744,-19.2479217305411,0.365972642902731,3.54838173066761,0.196507056278409,0.494678008887339,0,0.667149749331989,-7.29076341195886,-0.20511050988625,4.38047272669978,0.0808970422477812,0.219333313187548,39.4
49,1,1,0.25,0.75,0.003,2,0.2,"relu",0.2,0.2,0.878935707856714,-18.629848130469,0.392768566270403,3.85283700981225,0.217242157060761,0.517175215481828,0,0.667053548852087,-7.37373664602037,-0.233449060436827,2.13490122840508,0.0820772047598032,0.214479808857408,37.4
375,0,0.4,0.75,0,0.001,1,0.2,"relu",0.2,0.8,0.861971576920971,-19.309165459424,0.362628485067219,3.56227986214002,0.196727917217519,0.488063115546512,0,0.666820013784527,-7.09510910749487,-0.112829474149427,2.25547456410343,0.0766799405992862,0.219098450905646,40.2
305,0.4,0.4,1,0.75,0.002,2,0.2,"relu",0.5,0.4,0.851757080502945,-19.7668176403321,0.342866433703214,3.23496681063086,0.185166727197944,0.46726500493756,0,0.666690814587524,-7.0746978222698,-0.107438915733724,1.99418759417078,0.078086690244671,0.218544170963912,38.8
787,0.8,0.6,0.5,0.75,0.003,1,0.4,"relu",0.1,0.7,0.823375970803969,-21.3176286678096,0.275759938904785,2.61554522330931,0.140978850253592,0.414667191387812,0.4,0.66663054332991,-6.8424010529379,-0.0187363831353062,1.93158238426405,0.061923038387985,0.214178941615829,38.2
618,0,0,0.75,0,0.003,2,0.2,"relu",0.7,0.1,0.87733210683623,-18.5072785594352,0.398359599792463,3.96245809673957,0.21545054386389,0.518409777614654,0,0.666490324346716,-7.5958384804823,-0.353012421428488,2.10851286764809,0.0835431639980442,0.216984483197171,36.4
262,0.8,0.2,0.5,0.25,0.002,1,0.3,"relu",0.6,0.3,0.847481794353043,-20.1151596252924,0.329926369338939,3.26122152913175,0.176557973289706,0.458739670861842,0,0.666325023725472,-7.19418336174349,-0.152375564968088,1.98046093606853,0.0760989368681343,0.218740196290485,38.6
358,0.2,1,1,0.75,0.002,2,0.2,"relu",1,0,0.855048332302358,-19.5590724126794,0.353727019928077,3.51403185476376,0.191746443554739,0.475691510394187,0,0.66614354883922,-7.23817203497431,-0.182825157701257,2.35195940850724,0.076806538638742,0.214868900951379,37.4
102,0.2,0.6,0.25,1,0.002,2,0.3,"relu",0.3,0.8,0.850519870876491,-20.4068739324202,0.315162594569481,2.88107465596664,0.160108569936355,0.463492078298129,0,0.665675573612043,-6.91527591029157,-0.0468889674346033,2.04141652346168,0.0696262451680612,0.211671719184831,35
939,0,1,0.25,0,0.001,1,0.2,"relu",0.8,0,0.864230257549674,-19.2178830435786,0.366262986123035,3.57714251606228,0.195061706578662,0.494888844828521,0,0.665326513630255,-7.20116675736053,-0.176768385673509,2.05209476090836,0.0804172386229047,0.218646385623531,40.4
312,0.4,0.6,0.5,0.75,0.002,2,0.2,"relu",0.4,0.1,0.851762493365884,-19.7137141341253,0.344959122458542,3.30943919994838,0.186511197789506,0.46699782577799,0,0.665037176477241,-7.35782409790389,-0.200686893832833,2.71191404639546,0.076424967884151,0.214104989126025,37.8
265,0,1,0.5,1,0.001,1,0.2,"relu",0.7,0.2,0.871912939889436,-19.0761964248401,0.373103097694186,3.64278350884867,0.199560889005546,0.508774374057675,0,0.66501807210845,-7.16115296790468,-0.149066894498635,2.40702902827093,0.077687484263504,0.215210252203744,38.8
187,0.8,0.4,1,0,0.003,2,0.2,"relu",0.6,0.6,0.867609827496736,-19.0669734046689,0.374716657916723,3.70736957689934,0.204884706467472,0.495965222275935,0,0.665016253641136,-7.50605368264706,-0.245883871373684,2.23456031081855,0.077449077509302,0.208380168224736,38.8
485,1,0.8,1,0.5,0.002,2,0.2,"relu",0.7,0.1,0.853763790621464,-19.6612036517146,0.348205380986699,3.4610175519455,0.188445659403523,0.471749657941779,0,0.664943179136487,-7.30282726859,-0.193073810526689,2.04954659158559,0.078138865297677,0.209700159853497,40.2
814,0.4,0.2,0.75,0.75,0.003,1,0.3,"relu",0.4,0.7,0.857816033393815,-19.5698586257167,0.353708267632291,3.50053745408568,0.190211156950659,0.478767719365383,0,0.664931311557842,-7.14239982248874,-0.124731808010135,2.07995169170267,0.0746105588593155,0.214423475597903,39.6
786,0.6,0.2,0.5,0.25,0.002,1,0.2,"relu",1,0.3,0.876936978650077,-18.4086530645577,0.403850968757877,4.32485892303845,0.228569320855745,0.521533147964801,0,0.664567357876075,-7.46716851568118,-0.247958494015299,2.35218118164589,0.083376646586496,0.20947688561968,39.2
382,1,0.8,1,1,0.001,1,0.2,"relu",1,0.7,0.860262145592992,-19.498550572111,0.354057454860665,3.33061496977019,0.189148491324653,0.486491366927985,0.2,0.664536280220894,-7.01393399057168,-0.0807567147288636,2.08918449077746,0.080669936665052,0.216872047482983,41
