"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
965,1,0.4,0.25,0.75,0.003,2,0.2,"relu",0.3,0.2,0.869472618287114,-19.6371236142206,0.366279073390138,3.8334051421648,0.174024077109731,0.504112655941392,0,0.651252596132493,-7.29122340118465,-0.137020551879077,2.65007948903904,0.0622947406644439,0.199847266429687,43.2
202,0.6,0.6,0,1,0.003,2,0.2,"relu",0.3,0.4,0.886032688623383,-18.658509046833,0.411979949794119,4.83078416232308,0.215380508569545,0.545518171857565,0,0.651248223482915,-7.70797385553056,-0.280280533219822,3.6732464615042,0.0716650276067536,0.191873995326257,42
362,1,0.6,1,0.25,0.002,1,0.1,"relu",0.7,0.2,0.89130452019349,-18.0582796719306,0.439997104942755,6.05803396459678,0.230208242958185,0.563699651204707,0.2,0.651239518544105,-8.10578194196657,-0.48377004158569,2.56383612631809,0.0678362484187776,0.196388161387617,42.8
543,1,0.6,0.75,0,0.003,1,0.2,"relu",0.3,0.6,0.883867013118145,-18.8649730745737,0.403256390908706,4.43033818214241,0.197014816786882,0.533964894132208,0,0.651215471969283,-7.58988350650618,-0.285165076071624,2.1635286488333,0.0655129298857327,0.19268989718202,42
65,0.2,0.8,0,0.75,0.003,1,0.1,"relu",0.6,0.1,0.92288986067109,-16.0532676789036,0.525150070086537,8.91103718060254,0.299690064353047,0.646605415868535,0,0.651199436575007,-8.73424067884159,-0.749933220040209,6.93062136779573,0.0827761004427688,0.190455275590472,40.2
880,0.2,0.2,0.75,1,0.003,2,0.1,"relu",0.5,0.6,0.8943450093753,-18.0857079296275,0.438923143744716,5.60174702471962,0.226685562570909,0.566185773602757,0,0.651176986401676,-8.10245233676803,-0.409526970323784,2.35700449957008,0.0679801016042627,0.190058480132535,42.8
645,1,0.6,0,0.75,0.003,1,0.1,"relu",0.7,0,0.919110596672205,-16.3002349061634,0.513144828835848,8.29645278449412,0.29882183176662,0.63345312262822,0,0.651165483849789,-8.73752298942058,-0.76317254810701,10.142601067973,0.0844414039152263,0.19034757464405,42.6
821,0.8,0.4,0.75,0,0.003,2,0.1,"relu",0.2,0,0.880013971963656,-18.7785989974237,0.405748860964513,4.78630464188448,0.208190470221429,0.530754424530629,0,0.651157478588461,-7.82888062166417,-0.34960729693328,2.22744691369531,0.0700855518206516,0.194314775461165,43.2
938,0,1,1,0,0.002,1,0.4,"relu",1,0.2,0.823775531208799,-21.7235946785397,0.272658890113205,2.58341436117904,0.110425415686814,0.416923984131363,0.4,0.651074246910047,-7.07129862097558,-0.0733484492441112,1.74239433852371,0.0491625969944392,0.198228184972097,39.4
484,1,0.8,0,0,0.001,1,0.1,"relu",0.8,0.4,0.886624475849589,-18.4197489673672,0.420850353699382,5.45148682286692,0.224443907705467,0.553786648039261,0,0.651049692437099,-7.84909438506008,-0.389326099267312,2.76934252964604,0.0740476903303066,0.1970078559573,41.2
994,0.8,0.6,0.5,1,0.003,1,0.1,"relu",0.7,0.1,0.900500914860425,-17.660042705848,0.456848508315428,5.97607119420655,0.243396057908801,0.5831599869844,0,0.651036306001437,-7.96438994897109,-0.43227673537768,3.23747225911424,0.0756620902040498,0.200923999087836,42.8
709,0.6,0.8,1,0.25,0.002,1,0.1,"relu",0.7,0,0.892372914794332,-17.9856555105721,0.439553761238218,5.66984592967302,0.236419142231504,0.561020485660043,0,0.651012453706693,-8.19873727832124,-0.550155411245995,2.48935581063301,0.0720646351662284,0.191757339800743,42.4
562,0.6,0.2,1,1,0.001,2,0.1,"relu",0.9,0.1,0.846845206933207,-20.5368559346963,0.32492115772131,3.37751599211875,0.152627492891881,0.466558000372888,0,0.65096752746008,-7.1851122105504,-0.0968168839444965,1.98650410570211,0.0561540062996155,0.197378658957712,39.8
453,0.8,0.8,1,1,0.003,1,0.1,"relu",0.2,0.1,0.898667322456084,-17.7644936832791,0.45192198178504,5.89361018396033,0.237964492674393,0.573569282073384,0,0.650931761742258,-8.24053984364654,-0.567469944512433,3.43907680467263,0.0729691209724625,0.199761321430877,38.8
